date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,ret_1d,ret_5d,ret_20d
2025-04-07,2308,2702060,899785980,333.0,333.0,333.0,333.0,-36.5,5131,-0.0987821380243572,-0.15051020408163263,-0.13168187744458926
2025-04-08,2308,28828129,8725188107,300.5,311.0,300.0,305.0,-28.0,25795,-0.08408408408408408,-0.18990703851261626,-0.18666666666666665
2025-04-09,2308,17454496,5044888760,293.0,304.5,275.0,280.5,-24.5,22380,-0.08032786885245902,-0.22083333333333333,-0.2529960053262317
2025-04-10,2308,3756951,1159019204,308.5,308.5,308.5,308.5,28.0,1706,0.09982174688057044,-0.16846361185983827,-0.16734143049932526
2025-04-11,2308,22276600,7124128162,306.5,335.0,300.5,335.0,26.5,28090,0.0858995137763372,-0.09336941813261168,-0.13548387096774195
2025-04-14,2308,17883868,6027727171,349.5,350.0,328.0,330.0,-5.0,18248,-0.014925373134328401,-0.009009009009009028,-0.1505791505791506
2025-04-15,2308,7304809,2408460013,329.5,332.5,324.0,330.5,0.5,10436,0.0015151515151514694,0.08360655737704925,-0.12681638044914134
2025-04-16,2308,7393291,2393263638,325.0,327.5,320.5,320.5,-10.0,8408,-0.030257186081694365,0.142602495543672,-0.18654822335025378
2025-04-17,2308,12774866,3996947244,313.5,316.5,307.0,315.5,-5.0,12417,-0.015600624024960985,0.02269043760129663,-0.21125000000000005
2025-04-18,2308,2490057,791396663,316.0,320.0,315.0,319.5,4.0,3319,0.01267828843106189,-0.04626865671641789,-0.18181818181818177
2025-04-21,2308,3296876,1035163013,316.5,319.0,309.5,312.0,-7.5,4883,-0.023474178403755874,-0.054545454545454564,-0.20711562897077507
2025-04-22,2308,4559786,1422440299,308.5,317.0,308.5,310.0,-2.0,4943,-0.0064102564102563875,-0.062027231467473576,-0.21717171717171713
2025-04-23,2308,7258477,2361484857,316.5,331.5,314.5,329.5,19.5,8208,0.06290322580645169,0.02808112324492984,-0.15943877551020413
2025-04-24,2308,5420602,1778577264,332.0,334.5,324.5,326.5,-3.0,18794,-0.009104704097116834,0.034865293185419866,-0.16709183673469385
2025-04-25,2308,8413008,2802457718,334.0,339.5,329.5,330.5,4.0,14724,0.012251148545176171,0.03442879499217533,-0.17167919799498743
2025-04-28,2308,6350574,2159220787,343.0,344.0,335.5,340.5,10.0,6752,0.030257186081694476,0.09134615384615374,-0.13137755102040816
2025-04-29,2308,7981381,2689544828,339.0,340.0,332.0,340.0,-0.5,7301,-0.001468428781204123,0.09677419354838701,-0.09694555112881809
2025-04-30,2308,8648793,2893859112,337.5,338.5,333.0,333.5,-6.5,7367,-0.019117647058823573,0.012139605462822445,-0.07361111111111107
2025-05-02,2308,13425230,4665197325,339.5,356.0,337.0,354.0,20.5,12654,0.06146926536731634,0.08422664624808585,-0.04582210242587603
2025-05-05,2308,10878687,3890748919,364.0,364.0,352.5,358.0,4.0,10162,0.011299435028248483,0.08320726172465953,-0.03112313937753719
2025-05-06,2308,7948677,2849956375,355.0,363.0,353.0,359.0,1.0,6746,0.0027932960893854997,0.05433186490455211,0.0780780780780781
2025-05-07,2308,7876563,2855932458,360.0,368.0,359.5,363.5,4.5,6522,0.012534818941504211,0.0691176470588235,0.19180327868852465
2025-05-08,2308,9971284,3691103182,363.0,375.0,362.5,372.0,8.5,9697,0.023383768913342484,0.11544227886056979,0.3262032085561497
2025-05-09,2308,9848583,3683508681,377.5,378.0,370.5,374.0,2.0,8148,0.005376344086021501,0.05649717514124286,0.21231766612641811
2025-05-12,2308,4737810,1763231361,375.0,375.5,368.0,370.0,-4.0,6096,-0.010695187165775444,0.033519553072625774,0.10447761194029859
2025-05-13,2308,7787017,2883771625,376.0,378.0,367.5,368.0,-2.0,8340,-0.00540540540540535,0.025069637883008422,0.11515151515151523
2025-05-14,2308,10240371,3806432257,369.5,375.0,369.5,372.0,4.0,7234,0.010869565217391353,0.023383768913342484,0.12556732223903166
2025-05-15,2308,5816005,2157369149,374.0,376.0,368.0,370.5,-1.5,6028,-0.0040322580645161255,-0.0040322580645161255,0.15600624024961007
2025-05-16,2308,4417699,1631729611,367.0,372.0,364.0,371.0,0.5,4643,0.0013495276653170407,-0.008021390374331583,0.17591125198098267
2025-05-19,2308,4173391,1523421661,367.0,369.0,362.0,363.0,-8.0,6304,-0.021563342318059342,-0.018918918918918948,0.136150234741784
2025-05-20,2308,4476672,1634538598,361.0,368.5,361.0,365.5,2.5,3842,0.00688705234159781,-0.006793478260869512,0.17147435897435903
2025-05-21,2308,6573468,2462859297,369.0,379.0,366.5,378.5,13.0,7694,0.035567715458276306,0.017473118279569988,0.22096774193548385
2025-05-22,2308,7088787,2678541656,376.5,383.5,372.5,378.0,-0.5,6851,-0.0013210039630119352,0.020242914979757165,0.14719271623672237
2025-05-23,2308,5335463,2003262147,378.0,380.5,372.0,373.5,-4.5,5830,-0.011904761904761862,0.006738544474393482,0.14395099540581935
2025-05-26,2308,6228332,2320820359,374.0,376.5,369.5,370.5,-3.0,5487,-0.008032128514056214,0.02066115702479343,0.12102874432677768
2025-05-27,2308,4586098,1686842836,368.0,372.5,365.0,367.5,-3.0,5214,-0.0080971659919028,0.00547195622435015,0.07929515418502198
2025-05-28,2308,4245970,1569035085,371.0,373.5,367.0,370.0,2.5,4058,0.006802721088435382,-0.022457067371202122,0.08823529411764697
2025-05-29,2308,13156731,4950371267,373.0,381.5,372.5,374.0,4.0,9084,0.0108108108108107,-0.010582010582010581,0.1214392803598201
2025-06-02,2308,5974623,2219233989,381.0,381.0,366.0,367.5,-6.5,6209,-0.017379679144384985,-0.016064257028112428,0.03813559322033888
2025-06-03,2308,14297659,5453001213,374.5,386.0,373.0,379.5,12.0,12529,0.03265306122448974,0.02429149797570851,0.0600558659217878
2025-06-04,2308,11792090,4560208929,382.0,389.0,379.0,389.0,9.5,10233,0.025032938076416267,0.05850340136054433,0.08356545961002793
2025-06-05,2308,11531913,4573753591,395.0,398.5,390.0,398.0,9.0,12770,0.023136246786632286,0.07567567567567557,0.09491059147180203
2025-06-06,2308,8508774,3361454160,395.0,399.0,392.5,396.0,-2.0,6742,-0.005025125628140725,0.05882352941176472,0.06451612903225801
2025-06-09,2308,4033914,1601035992,397.5,398.0,393.0,397.5,1.5,4459,0.0037878787878788955,0.08163265306122458,0.0628342245989304
2025-06-10,2308,7200415,2892757035,398.0,403.5,398.0,402.0,4.5,8738,0.01132075471698113,0.059288537549407216,0.08648648648648649
2025-06-11,2308,6507002,2606477113,402.0,404.0,396.5,402.0,0.0,6375,0.0,0.033419023136246784,0.09239130434782616
2025-06-12,2308,4870057,1953908132,405.5,405.5,399.0,399.5,-2.5,4738,-0.006218905472636815,0.0037688442211054607,0.07392473118279574
2025-06-13,2308,6341414,2526403074,395.0,402.5,393.5,398.0,-1.5,5945,-0.003754693366708417,0.005050505050504972,0.07422402159244257
2025-06-16,2308,5098369,2034296765,398.0,401.0,396.5,400.5,2.5,5291,0.00628140703517599,0.007547169811320753,0.07951482479784366
2025-06-17,2308,7050928,2790194480,395.0,398.5,393.0,395.0,0.0,5784,-0.013732833957553092,-0.01741293532338306,0.0881542699724518
2025-06-18,2308,5709190,2276382793,395.0,402.0,394.0,400.5,5.5,6139,0.013924050632911467,-0.003731343283582045,0.09575923392612862
2025-06-19,2308,9561457,3872371357,400.5,408.0,400.5,404.0,3.5,11651,0.008739076154806513,0.01126408010012514,0.06737120211360637
2025-06-20,2308,20098029,8046597201,402.0,406.0,398.5,400.0,-4.0,6480,-0.00990099009900991,0.005025125628140614,0.05820105820105814
2025-06-23,2308,6204157,2488366488,396.0,403.0,396.0,400.0,0.0,5342,0.0,-0.0012484394506866447,0.07095046854082998
2025-06-24,2308,11800480,4876507839,402.0,418.0,402.0,417.0,17.0,14857,0.04249999999999998,0.055696202531645644,0.1255060728744939
2025-06-25,2308,11484758,4879048251,420.0,428.5,420.0,423.5,6.5,13751,0.015587529976019088,0.057428214731585436,0.15238095238095228
2025-06-26,2308,7443699,3132652142,422.5,424.5,418.0,420.0,-3.5,7842,-0.008264462809917328,0.03960396039603964,0.1351351351351351
2025-06-27,2308,7476761,3160634045,421.0,426.5,419.5,424.0,4.0,6773,0.00952380952380949,0.06000000000000005,0.1336898395721926
2025-06-30,2308,5401385,2264082395,420.5,425.0,413.0,413.0,-11.0,5497,-0.02594339622641506,0.03249999999999997,0.12380952380952381
2025-07-01,2308,10597030,4525274204,417.0,432.5,417.0,428.0,15.0,11781,0.036319612590798966,0.026378896882494063,0.12779973649538867
2025-07-02,2308,7070670,3029689006,421.5,434.5,421.0,429.5,1.5,7041,0.003504672897196359,0.01416765053128688,0.10411311053984584
2025-07-03,2308,23036356,10380003531,431.5,460.0,431.0,459.0,29.5,29025,0.06868451688009314,0.09285714285714275,0.1532663316582914
2025-07-04,2308,15179732,6940258191,451.5,461.5,450.5,457.0,-2.0,13087,-0.004357298474945481,0.07783018867924518,0.15404040404040398
2025-07-07,2308,9170567,4141880301,452.0,458.5,448.0,450.0,-7.0,13256,-0.015317286652078765,0.08958837772397099,0.13207547169811318
2025-07-08,2308,10914637,4914168664,450.0,455.0,446.5,451.5,1.5,9989,0.0033333333333334103,0.054906542056074814,0.12313432835820892
2025-07-09,2308,11927165,5351537584,442.0,452.0,440.0,451.0,-0.5,10154,-0.001107419712070845,0.05005820721769494,0.12189054726368154
2025-07-10,2308,23205872,11073098404,458.0,485.5,458.0,482.5,31.5,25428,0.06984478935698446,0.05119825708060999,0.20775969962453056
2025-07-11,2308,13782938,6651262545,471.0,491.5,471.0,483.0,0.5,14645,0.0010362694300518616,0.05689277899343548,0.21356783919597988
2025-07-14,2308,7066369,3363585426,478.5,482.5,472.5,473.0,-10.0,9545,-0.020703933747411973,0.05111111111111111,0.18102372034956304
2025-07-15,2308,17023193,8347940508,483.0,496.0,480.0,494.0,21.0,16857,0.044397463002114224,0.09413067552602428,0.25063291139240507
2025-07-16,2308,23980485,12098588689,500.0,513.0,495.5,500.0,6.0,25264,0.012145748987854255,0.10864745011086474,0.24843945068664164
2025-07-17,2308,10285044,5114159914,494.0,503.0,490.0,499.0,-1.0,12815,-0.0020000000000000018,0.03419689119170988,0.23514851485148514
2025-07-18,2308,7404100,3734950647,499.0,509.0,499.0,509.0,10.0,9667,0.02004008016032066,0.053830227743271175,0.27249999999999996
2025-07-21,2308,9787095,5025857092,513.0,517.0,511.0,515.0,6.0,10746,0.011787819253438192,0.08879492600422823,0.2875000000000001
2025-07-22,2308,14393239,7454077366,515.0,533.0,508.0,513.0,-2.0,20494,-0.003883495145631022,0.03846153846153855,0.2302158273381294
2025-07-23,2308,11013566,5744228859,517.0,527.0,517.0,520.0,7.0,12132,0.013645224171539905,0.040000000000000036,0.2278630460448643
2025-07-24,2308,9392038,4830921221,515.0,519.0,508.0,518.0,-2.0,12340,-0.0038461538461538325,0.038076152304609145,0.2333333333333334
2025-07-25,2308,9488939,4883624359,512.0,518.0,508.0,517.0,-1.0,8698,-0.0019305019305019266,0.015717092337917515,0.2193396226415094
2025-07-28,2308,7360367,3854223515,524.0,529.0,520.0,522.0,5.0,8758,0.009671179883945946,0.013592233009708687,0.2639225181598064
2025-07-29,2308,7871375,4121363162,520.0,529.0,516.0,525.0,3.0,8716,0.005747126436781658,0.023391812865497075,0.22663551401869153
2025-07-30,2308,7999698,4211666074,528.0,533.0,520.0,530.0,5.0,8446,0.00952380952380949,0.019230769230769162,0.2339930151338765
2025-07-31,2308,14649618,8356193357,581.0,582.0,561.0,567.0,37.0,22209,0.06981132075471708,0.09459459459459452,0.23529411764705888
2025-08-01,2308,25566551,14946091142,558.0,597.0,556.0,588.0,21.0,30378,0.03703703703703698,0.13733075435203101,0.28665207877461696
2025-08-04,2308,11421939,6721314328,579.0,594.0,578.0,593.0,5.0,12778,0.008503401360544283,0.13601532567049812,0.3177777777777777
2025-08-05,2308,21914641,13695877290,600.0,636.0,600.0,632.0,39.0,27613,0.06576728499156825,0.20380952380952388,0.39977851605758574
2025-08-06,2308,21267817,13234921950,607.0,632.0,605.0,621.0,-11.0,25989,-0.017405063291139222,0.17169811320754724,0.376940133037694
2025-08-07,2308,16072941,10059565087,623.0,633.0,618.0,623.0,2.0,18041,0.0032206119162641045,0.09876543209876543,0.29119170984455955
2025-08-08,2308,12644809,7998566624,626.0,637.0,626.0,637.0,14.0,14700,0.022471910112359605,0.08333333333333326,0.318840579710145
2025-08-11,2308,9330673,5940406829,635.0,643.0,628.0,638.0,1.0,13592,0.0015698587127157548,0.07588532883642496,0.34883720930232553
2025-08-12,2308,9218415,5925430042,642.0,649.0,636.0,642.0,4.0,12151,0.006269592476489061,0.015822784810126667,0.2995951417004048
2025-08-13,2308,24961378,16829859007,665.0,681.0,662.0,675.0,33.0,26878,0.051401869158878455,0.08695652173913038,0.3500000000000001
2025-08-14,2308,12068980,8078591823,667.0,675.0,663.0,670.0,-5.0,21972,-0.007407407407407418,0.0754414125200642,0.342685370741483
2025-08-15,2308,14869022,10160992876,670.0,695.0,669.0,686.0,16.0,21197,0.023880597014925398,0.07692307692307687,0.34774066797642433
2025-08-18,2308,12689479,8726232048,690.0,695.0,681.0,688.0,2.0,20895,0.00291545189504383,0.07836990595611293,0.3359223300970873
2025-08-19,2308,14089877,9448487042,683.0,691.0,660.0,661.0,-27.0,37188,-0.03924418604651159,0.029595015576324046,0.2884990253411306
2025-08-20,2308,28902593,18209856532,628.0,657.0,624.0,625.0,-36.0,47331,-0.0544629349470499,-0.07407407407407407,0.20192307692307687
2025-08-21,2308,18904498,12102806664,620.0,655.0,619.0,648.0,23.0,25867,0.036799999999999944,-0.032835820895522394,0.2509652509652509
2025-08-22,2308,10490441,6976809988,668.0,672.0,658.0,664.0,16.0,15504,0.024691358024691468,-0.03206997084548102,0.28433268858800775
2025-08-25,2308,9894918,6691273730,680.0,685.0,667.0,676.0,12.0,16988,0.01807228915662651,-0.01744186046511631,0.29501915708812265
2025-08-26,2308,10452749,7123563559,675.0,685.0,672.0,685.0,9.0,10875,0.013313609467455523,0.036308623298033194,0.3047619047619048
2025-08-27,2308,16908355,12041625292,690.0,730.0,687.0,720.0,35.0,28457,0.051094890510948954,0.1519999999999999,0.35849056603773577
2025-08-28,2308,9102720,6467985242,717.0,717.0,705.0,709.0,-11.0,19082,-0.015277777777777724,0.09413580246913589,0.25044091710758387
2025-08-29,2308,11303576,8043827870,709.0,718.0,705.0,711.0,2.0,14789,0.0028208744710860323,0.07078313253012047,0.2091836734693877
2025-09-01,2308,14583681,10134452900,706.0,724.0,678.0,688.0,-23.0,34518,-0.03234880450070321,0.01775147928994092,0.1602023608768972
2025-09-02,2308,11619304,8017322759,698.0,704.0,678.0,685.0,-3.0,19347,-0.0043604651162790775,0.0,0.08386075949367089
2025-09-03,2308,12034963,8183535307,683.0,687.0,675.0,680.0,-5.0,18299,-0.007299270072992692,-0.05555555555555558,0.09500805152979064
2025-09-04,2308,10307064,7166082395,689.0,705.0,685.0,691.0,11.0,15829,0.016176470588235237,-0.02538787023977429,0.10914927768860361
2025-09-05,2308,15305812,11016077981,720.0,726.0,711.0,726.0,35.0,24123,0.05065123010130246,0.021097046413502074,0.13971742543171106
2025-09-08,2308,11437223,8388082317,745.0,745.0,726.0,726.0,0.0,19884,0.0,0.05523255813953498,0.13793103448275867
2025-09-09,2308,21560823,16709779631,729.0,798.0,728.0,784.0,58.0,40716,0.07988980716253447,0.14452554744525536,0.22118380062305287
2025-09-10,2308,23938193,19809250430,807.0,844.0,806.0,837.0,53.0,44056,0.06760204081632648,0.23088235294117654,0.24
2025-09-11,2308,27598193,23101946092,825.0,853.0,825.0,831.0,-6.0,46947,-0.007168458781361964,0.20260492040520983,0.24029850746268666
2025-09-12,2308,20358692,17123909344,834.0,854.0,834.0,837.0,6.0,27872,0.0072202166064982976,0.15289256198347112,0.22011661807580185
2025-09-15,2308,12384306,10381822210,842.0,848.0,829.0,836.0,-1.0,20649,-0.0011947431302270495,0.1515151515151516,0.21511627906976738
2025-09-16,2308,15636646,13007807478,833.0,841.0,821.0,841.0,5.0,28627,0.005980861244019087,0.07270408163265296,0.2723146747352496
2025-09-17,2308,10464529,8789046889,840.0,853.0,831.0,836.0,-5.0,18389,-0.005945303210463715,-0.0011947431302270495,0.3375999999999999
2025-09-18,2308,22541317,19662834215,837.0,899.0,837.0,892.0,56.0,36719,0.06698564593301426,0.07340553549939832,0.3765432098765431
2025-09-19,2308,20690681,18496444812,894.0,909.0,885.0,888.0,-4.0,31728,-0.004484304932735439,0.06093189964157708,0.3373493975903614
2024-09-23,2344,15277143,316425947,20.75,20.95,20.55,20.65,0.2,6005,,,
2024-09-24,2344,28032310,568695702,20.6,20.6,20.1,20.4,-0.25,10358,-0.01210653753026636,,
2024-09-25,2344,29449596,610769454,20.5,20.85,20.5,20.75,0.35,8201,0.0171568627450982,,
2024-09-26,2344,48246898,1028130007,21.5,21.75,20.9,20.9,0.15,16479,0.0072289156626506035,,
2024-09-27,2344,36237098,776436932,21.3,21.55,21.25,21.45,0.55,9810,0.026315789473684292,,
2024-09-30,2344,31467127,675846173,21.2,21.75,21.15,21.35,-0.1,12044,-0.004662004662004615,0.033898305084745894,
2024-10-01,2344,20264517,426642897,21.35,21.45,20.9,21.0,-0.35,8003,-0.016393442622950838,0.02941176470588247,
2024-10-04,2344,18097053,377884756,21.0,21.25,20.7,20.85,-0.15,6453,-0.0071428571428571175,0.004819277108433884,
2024-10-07,2344,14652859,303325706,20.95,21.0,20.55,20.7,-0.15,5572,-0.007194244604316613,-0.009569377990430561,
2024-10-08,2344,19308868,394719640,20.7,20.8,20.3,20.35,-0.35,7039,-0.016908212560386326,-0.05128205128205121,
2024-10-09,2344,15487211,315559281,20.6,20.65,20.25,20.25,-0.1,6081,-0.004914004914004955,-0.051522248243559776,
2024-10-11,2344,23298189,468662828,20.35,20.35,20.05,20.05,-0.2,8788,-0.00987654320987652,-0.04523809523809519,
2024-10-14,2344,14643005,293962733,20.15,20.2,20.0,20.1,0.05,5132,0.0024937655860348684,-0.03597122302158273,
2024-10-15,2344,16267249,331554564,20.15,20.5,20.15,20.35,0.25,5412,0.01243781094527363,-0.016908212560386326,
2024-10-16,2344,21547430,431666795,20.2,20.2,19.95,20.0,-0.35,8643,-0.017199017199017286,-0.017199017199017286,
2024-10-17,2344,18284388,370706455,20.15,20.5,20.1,20.25,0.25,5672,0.012499999999999956,0.0,
2024-10-18,2344,15031649,302765284,20.35,20.4,20.0,20.1,-0.15,5724,-0.007407407407407307,0.0024937655860348684,
2024-10-21,2344,21090197,425005841,20.2,20.4,19.95,20.25,0.15,6929,0.00746268656716409,0.00746268656716409,
2024-10-22,2344,18903181,379584322,20.25,20.25,20.0,20.2,-0.05,6409,-0.0024691358024692134,-0.0073710073710074875,
2024-10-23,2344,13777424,278648418,20.15,20.45,20.1,20.2,0.0,4213,0.0,0.010000000000000009,
2024-10-24,2344,21649671,432646502,20.15,20.15,19.9,19.95,-0.25,8222,-0.012376237623762387,-0.014814814814814836,-0.03389830508474578
2024-10-25,2344,30323157,598769929,20.0,20.05,19.6,19.8,-0.15,12374,-0.007518796992481147,-0.014925373134328401,-0.02941176470588225
2024-10-28,2344,17759014,349321378,19.9,19.9,19.5,19.75,-0.05,6471,-0.002525252525252597,-0.024691358024691357,-0.048192771084337394
2024-10-29,2344,21531070,416179079,19.75,19.75,19.2,19.2,-0.55,8659,-0.027848101265822822,-0.04950495049504955,-0.08133971291866027
2024-10-30,2344,17989671,345592403,19.3,19.5,19.05,19.25,0.05,6834,0.0026041666666667407,-0.04702970297029696,-0.10256410256410253
2024-11-01,2344,23906503,454609960,19.0,19.4,18.8,19.35,0.1,8540,0.0051948051948051965,-0.0300751879699247,-0.09367681498829039
2024-11-04,2344,14356133,275261350,19.35,19.35,19.05,19.2,-0.15,5772,-0.007751937984496249,-0.030303030303030387,-0.08571428571428574
2024-11-05,2344,21436015,407786982,19.1,19.25,18.9,19.0,-0.2,7242,-0.01041666666666663,-0.03797468354430378,-0.08872901678657086
2024-11-06,2344,23060512,438752780,19.15,19.3,18.85,18.9,-0.1,8196,-0.0052631578947369695,-0.015625,-0.08695652173913049
2024-11-07,2344,43093064,836105725,18.95,19.85,18.9,19.8,0.9,13279,0.04761904761904767,0.028571428571428692,-0.027027027027027084
2024-11-08,2344,28514082,560442865,19.9,20.05,19.35,19.5,-0.3,9602,-0.015151515151515138,0.007751937984496138,-0.03703703703703709
2024-11-11,2344,21350299,407811560,19.4,19.4,19.0,19.2,-0.3,7502,-0.015384615384615441,0.0,-0.04239401496259354
2024-11-12,2344,27810051,523607823,18.95,19.1,18.7,18.7,-0.5,10991,-0.02604166666666663,-0.015789473684210575,-0.06965174129353247
2024-11-13,2344,24679537,455333582,18.7,18.75,18.3,18.35,-0.35,9598,-0.018716577540106805,-0.02910052910052896,-0.09828009828009832
2024-11-14,2344,28467962,511165261,18.35,18.35,17.7,17.7,-0.65,14452,-0.03542234332425076,-0.10606060606060608,-0.11499999999999999
2024-11-15,2344,30810137,551594628,17.75,18.15,17.75,18.0,0.3,9434,0.016949152542372836,-0.07692307692307687,-0.11111111111111116
2024-11-18,2344,28736986,511628397,18.0,18.05,17.7,17.8,-0.2,9682,-0.011111111111111072,-0.07291666666666663,-0.11442786069651745
2024-11-19,2344,20249114,364801384,17.95,18.15,17.8,18.0,0.2,6063,0.011235955056179803,-0.03743315508021383,-0.11111111111111116
2024-11-20,2344,24850865,447074851,18.05,18.25,17.8,17.8,-0.2,9510,-0.011111111111111072,-0.02997275204359673,-0.1188118811881187
2024-11-21,2344,31627381,563009850,17.8,18.0,17.5,17.8,0.0,7986,0.0,0.005649717514124353,-0.1188118811881187
2024-11-22,2344,18363361,330908993,17.9,18.1,17.9,18.05,0.25,4987,0.014044943820224809,0.002777777777777768,-0.09523809523809512
2024-11-25,2344,312132640,5508005990,18.1,18.15,17.6,17.6,-0.45,12726,-0.024930747922437657,-0.011235955056179692,-0.11111111111111105
2024-11-26,2344,31222537,550063790,17.8,17.85,17.45,17.45,-0.15,10180,-0.008522727272727404,-0.030555555555555558,-0.11645569620253171
2024-11-27,2344,48650408,823066072,17.5,17.5,16.6,16.6,-0.85,16915,-0.04871060171919761,-0.0674157303370786,-0.13541666666666652
2024-11-28,2344,49759782,806792931,16.5,16.6,16.05,16.05,-0.55,12553,-0.03313253012048201,-0.098314606741573,-0.16623376623376618
2024-11-29,2344,24366264,391995554,16.05,16.25,15.9,16.05,0.0,6944,0.0,-0.11080332409972293,-0.1705426356589147
2024-12-02,2344,26838570,428312400,16.15,16.3,15.85,15.85,-0.2,8829,-0.012461059190031265,-0.09943181818181823,-0.17447916666666663
2024-12-03,2344,21683288,346227381,16.0,16.2,15.85,15.9,0.05,7821,0.003154574132492094,-0.0888252148997134,-0.16315789473684206
2024-12-04,2344,19310500,310215684,16.05,16.2,15.95,16.0,0.1,6296,0.0062893081761006275,-0.03614457831325313,-0.15343915343915338
2024-12-05,2344,19176579,307346577,16.1,16.25,15.85,15.85,-0.15,6611,-0.009375000000000022,-0.012461059190031265,-0.1994949494949495
2024-12-06,2344,38952455,630212882,15.8,16.45,15.75,16.15,0.3,10666,0.018927444794952564,0.006230529595015355,-0.17179487179487185
2024-12-09,2344,20267255,324408173,16.2,16.25,15.9,15.9,-0.25,5686,-0.015479876160990558,0.003154574132492094,-0.171875
2024-12-10,2344,19934571,318311464,15.95,16.2,15.8,15.8,-0.1,7229,-0.0062893081761006275,-0.0062893081761006275,-0.15508021390374327
2024-12-11,2344,42931970,660700940,15.8,15.8,15.2,15.25,-0.55,14394,-0.034810126582278555,-0.046875,-0.16893732970027253
2024-12-12,2344,30754603,471854617,15.4,15.8,15.1,15.1,-0.15,10613,-0.00983606557377048,-0.04731861198738174,-0.14689265536723162
2024-12-13,2344,27050800,405203819,15.2,15.2,14.8,15.0,-0.1,7719,-0.0066225165562913135,-0.07120743034055721,-0.16666666666666663
2024-12-16,2344,37018131,542195093,15.1,15.1,14.4,14.45,-0.55,11658,-0.036666666666666736,-0.09119496855345921,-0.1882022471910113
2024-12-17,2344,41605290,625133755,14.75,15.25,14.75,14.9,0.45,12013,0.03114186851211076,-0.05696202531645567,-0.17222222222222217
2024-12-18,2344,50801156,786664717,15.1,15.9,15.05,15.6,0.7,15254,0.046979865771812124,0.022950819672131084,-0.12359550561797761
2024-12-19,2344,40089775,624352141,15.2,15.9,15.15,15.7,0.1,11741,0.0064102564102563875,0.039735099337748325,-0.1179775280898877
2024-12-20,2344,31371865,476161920,15.4,15.4,15.0,15.0,-0.7,10355,-0.04458598726114649,0.0,-0.16897506925207761
2024-12-23,2344,18653400,285822730,15.25,15.55,15.2,15.2,0.2,6254,0.013333333333333197,0.05190311418685112,-0.13636363636363646
2024-12-24,2344,37017764,581214401,15.35,16.0,15.35,15.6,0.4,9398,0.026315789473684292,0.046979865771812124,-0.10601719197707737
2024-12-25,2344,12583542,195922548,15.75,15.8,15.45,15.6,0.0,4602,0.0,0.0,-0.06024096385542177
2024-12-26,2344,9089144,140982794,15.6,15.75,15.4,15.45,-0.15,3198,-0.009615384615384692,-0.015923566878980888,-0.03738317757009357
2024-12-27,2344,10305531,157532699,15.5,15.5,15.15,15.25,-0.2,3644,-0.012944983818770184,0.016666666666666607,-0.049844236760124616
2024-12-30,2344,7541437,113787720,15.25,15.25,15.0,15.0,-0.25,3028,-0.016393442622950838,-0.013157894736842035,-0.05362776025236593
2024-12-31,2344,11531195,170223326,14.9,14.95,14.65,14.8,-0.2,4657,-0.013333333333333308,-0.05128205128205121,-0.0691823899371069
2025-01-02,2344,13306570,194378614,14.6,14.8,14.5,14.5,-0.3,5000,-0.020270270270270285,-0.07051282051282048,-0.09375
2025-01-03,2344,13874556,201668624,14.6,14.85,14.4,14.4,-0.1,4659,-0.006896551724137945,-0.06796116504854366,-0.09148264984227128
2025-01-06,2344,17197624,253656017,14.6,14.9,14.4,14.8,0.4,5772,0.0277777777777779,-0.02950819672131144,-0.0835913312693497
2025-01-07,2344,29967650,450479884,15.1,15.55,14.65,14.65,-0.15,10204,-0.010135135135135198,-0.023333333333333317,-0.07861635220125784
2025-01-08,2344,13039614,189869846,14.75,14.75,14.45,14.5,-0.15,4556,-0.010238907849829393,-0.020270270270270285,-0.08227848101265822
2025-01-09,2344,29387188,412904246,14.5,14.55,13.7,13.7,-0.8,10594,-0.05517241379310345,-0.05517241379310345,-0.10163934426229515
2025-01-10,2344,19544519,271827134,13.8,14.15,13.75,13.8,0.1,6034,0.007299270072992803,-0.04166666666666663,-0.08609271523178796
2025-01-13,2344,26912495,359025618,13.65,13.7,13.2,13.35,-0.45,7696,-0.03260869565217395,-0.09797297297297303,-0.10999999999999999
2025-01-14,2344,16707467,226280035,13.45,13.7,13.4,13.55,0.2,4271,0.014981273408239737,-0.07508532423208192,-0.06228373702422141
2025-01-15,2344,24724036,336469779,13.55,13.85,13.3,13.65,0.1,6986,0.007380073800737907,-0.05862068965517242,-0.08389261744966447
2025-01-16,2344,39053784,550486626,13.9,14.4,13.75,14.0,0.35,10227,0.02564102564102555,0.021897810218978186,-0.10256410256410253
2025-01-17,2344,17721969,248268865,13.95,14.15,13.85,14.05,0.05,4358,0.0035714285714285587,0.018115942028985588,-0.10509554140127375
2025-01-20,2344,17943530,252739838,14.3,14.3,13.95,14.1,0.05,5274,0.003558718861209842,0.05617977528089879,-0.06000000000000005
2025-01-21,2344,12979948,183811102,14.05,14.3,14.0,14.15,0.05,3784,0.0035460992907800915,0.04428044280442811,-0.06907894736842102
2025-01-22,2344,16678956,236789986,14.25,14.35,14.05,14.35,0.2,5274,0.014134275618374437,0.05128205128205132,-0.08012820512820518
